lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
10,2,CNF,2,470,52,3,[156; 157],14,0.816398,0.634615,9,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X1 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.375; 'recall': 0.13333333333333333; 'f1-score': 0.19672131147540986; 'support': 135}; '1.0': {'precision': 0.7227488151658767; 'recall': 0.9104477611940298; 'f1-score': 0.8058124174372523; 'support': 335}; 'accuracy': 0.6872340425531915; 'macro avg': {'precision': 0.5488744075829384; 'recall': 0.5218905472636816; 'f1-score': 0.5012668644563311; 'support': 470}; 'weighted avg': {'precision': 0.6228635171926994; 'recall': 0.6872340425531915; 'f1-score': 0.630860716788638; 'support': 470}},{'0.0': {'precision': 0.14285714285714285; 'recall': 0.07142857142857142; 'f1-score': 0.09523809523809523; 'support': 14}; '1.0': {'precision': 0.7111111111111111; 'recall': 0.8421052631578947; 'f1-score': 0.7710843373493975; 'support': 38}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.426984126984127; 'recall': 0.45676691729323304; 'f1-score': 0.4331612162937464; 'support': 52}; 'weighted avg': {'precision': 0.5581196581196581; 'recall': 0.6346153846153846; 'f1-score': 0.5891257337040469; 'support': 52}}
10,2,CNF,3,470,52,3,[156; 157],14,0.366289,0.788462,8,[X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [X1 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.49382716049382713; 'recall': 0.5970149253731343; 'f1-score': 0.5405405405405405; 'support': 134}; '1.0': {'precision': 0.8246753246753247; 'recall': 0.7559523809523809; 'f1-score': 0.7888198757763976; 'support': 336}; 'accuracy': 0.7106382978723405; 'macro avg': {'precision': 0.6592512425845759; 'recall': 0.6764836531627576; 'f1-score': 0.6646802081584691; 'support': 470}; 'weighted avg': {'precision': 0.7303484012703869; 'recall': 0.7106382978723405; 'f1-score': 0.7180338525389405; 'support': 470}},{'0.0': {'precision': 0.625; 'recall': 0.6666666666666666; 'f1-score': 0.6451612903225806; 'support': 15}; '1.0': {'precision': 0.8611111111111112; 'recall': 0.8378378378378378; 'f1-score': 0.8493150684931507; 'support': 37}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.7430555555555556; 'recall': 0.7522522522522522; 'f1-score': 0.7472381794078657; 'support': 52}; 'weighted avg': {'precision': 0.7930021367521368; 'recall': 0.7884615384615384; 'f1-score': 0.7904245555593324; 'support': 52}}
10,2,CNF,4,470,52,3,[156; 157],14,0.928119,0.596154,9,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000],{'0.0': {'precision': 0.53125; 'recall': 0.6343283582089553; 'f1-score': 0.5782312925170068; 'support': 134}; '1.0': {'precision': 0.8419354838709677; 'recall': 0.7767857142857143; 'f1-score': 0.8080495356037152; 'support': 336}; 'accuracy': 0.7361702127659574; 'macro avg': {'precision': 0.6865927419354838; 'recall': 0.7055570362473348; 'f1-score': 0.693140414060361; 'support': 470}; 'weighted avg': {'precision': 0.7533570693205216; 'recall': 0.7361702127659574; 'f1-score': 0.7425268875747388; 'support': 470}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.4; 'f1-score': 0.3636363636363636; 'support': 15}; '1.0': {'precision': 0.7352941176470589; 'recall': 0.6756756756756757; 'f1-score': 0.7042253521126761; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5343137254901961; 'recall': 0.5378378378378379; 'f1-score': 0.5339308578745199; 'support': 52}; 'weighted avg': {'precision': 0.6193438914027148; 'recall': 0.5961538461538461; 'f1-score': 0.6059785285137398; 'support': 52}}
10,2,CNF,5,470,52,3,[156; 157],14,0.522864,0.634615,9,[X4 < 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5454545454545454; 'recall': 0.40298507462686567; 'f1-score': 0.46351931330472096; 'support': 134}; '1.0': {'precision': 0.784366576819407; 'recall': 0.8660714285714286; 'f1-score': 0.8231966053748232; 'support': 336}; 'accuracy': 0.7340425531914894; 'macro avg': {'precision': 0.6649105611369762; 'recall': 0.6345282515991472; 'f1-score': 0.643357959339772; 'support': 470}; 'weighted avg': {'precision': 0.716251231706872; 'recall': 0.7340425531914894; 'f1-score': 0.7206503135931344; 'support': 470}},{'0.0': {'precision': 0.375; 'recall': 0.4; 'f1-score': 0.38709677419354843; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.7297297297297297; 'f1-score': 0.7397260273972601; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5625; 'recall': 0.5648648648648649; 'f1-score': 0.5634114007954043; 'support': 52}; 'weighted avg': {'precision': 0.6418269230769231; 'recall': 0.6346153846153846; 'f1-score': 0.6380060505115741; 'support': 52}}
10,2,CNF,6,470,52,3,[156; 157],14,0.642313,0.750000,10,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.52; 'recall': 0.582089552238806; 'f1-score': 0.5492957746478873; 'support': 134}; '1.0': {'precision': 0.825; 'recall': 0.7857142857142857; 'f1-score': 0.8048780487804876; 'support': 336}; 'accuracy': 0.7276595744680852; 'macro avg': {'precision': 0.6725; 'recall': 0.6839019189765458; 'f1-score': 0.6770869117141874; 'support': 470}; 'weighted avg': {'precision': 0.7380425531914894; 'recall': 0.7276595744680852; 'f1-score': 0.7320099110490654; 'support': 470}},{'0.0': {'precision': 0.5555555555555556; 'recall': 0.6666666666666666; 'f1-score': 0.606060606060606; 'support': 15}; '1.0': {'precision': 0.8529411764705882; 'recall': 0.7837837837837838; 'f1-score': 0.8169014084507041; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7042483660130718; 'recall': 0.7252252252252251; 'f1-score': 0.711481007255655; 'support': 52}; 'weighted avg': {'precision': 0.767156862745098; 'recall': 0.75; 'f1-score': 0.7560819462227912; 'support': 52}}
10,2,CNF,7,470,52,3,[156; 157],14,0.370981,0.653846,10,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5276073619631901; 'recall': 0.6417910447761194; 'f1-score': 0.579124579124579; 'support': 134}; '1.0': {'precision': 0.8436482084690554; 'recall': 0.7708333333333334; 'f1-score': 0.8055987558320374; 'support': 336}; 'accuracy': 0.7340425531914894; 'macro avg': {'precision': 0.6856277852161228; 'recall': 0.7063121890547264; 'f1-score': 0.6923616674783082; 'support': 470}; 'weighted avg': {'precision': 0.7535429458482343; 'recall': 0.7340425531914894; 'f1-score': 0.7410295224728898; 'support': 470}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.6; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.8064516129032258; 'recall': 0.6756756756756757; 'f1-score': 0.7352941176470588; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6175115207373272; 'recall': 0.6378378378378378; 'f1-score': 0.6176470588235294; 'support': 52}; 'weighted avg': {'precision': 0.6974477135767458; 'recall': 0.6538461538461539; 'f1-score': 0.667420814479638; 'support': 52}}
10,2,CNF,8,470,52,3,[156; 157],14,0.744066,0.711538,9,[X3 >= 1.250000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X1 OR X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.5384615384615384; 'recall': 0.1044776119402985; 'f1-score': 0.17500000000000002; 'support': 134}; '1.0': {'precision': 0.7297297297297297; 'recall': 0.9642857142857143; 'f1-score': 0.8307692307692307; 'support': 336}; 'accuracy': 0.7191489361702128; 'macro avg': {'precision': 0.6340956340956341; 'recall': 0.5343816631130064; 'f1-score': 0.5028846153846154; 'support': 470}; 'weighted avg': {'precision': 0.6751979475383731; 'recall': 0.7191489361702128; 'f1-score': 0.6438052373158756; 'support': 470}},{'0.0': {'precision': 0.5; 'recall': 0.06666666666666667; 'f1-score': 0.11764705882352941; 'support': 15}; '1.0': {'precision': 0.72; 'recall': 0.972972972972973; 'f1-score': 0.8275862068965518; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.61; 'recall': 0.5198198198198198; 'f1-score': 0.47261663286004063; 'support': 52}; 'weighted avg': {'precision': 0.6565384615384615; 'recall': 0.7115384615384616; 'f1-score': 0.6227960680293337; 'support': 52}}
10,2,CNF,9,470,52,3,[156; 157],14,0.735791,0.730769,11,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X2 < 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4375; 'recall': 0.05223880597014925; 'f1-score': 0.09333333333333334; 'support': 134}; '1.0': {'precision': 0.7202643171806168; 'recall': 0.9732142857142857; 'f1-score': 0.8278481012658228; 'support': 336}; 'accuracy': 0.7106382978723405; 'macro avg': {'precision': 0.5788821585903083; 'recall': 0.5127265458422174; 'f1-score': 0.46059071729957807; 'support': 470}; 'weighted avg': {'precision': 0.6396464054738027; 'recall': 0.7106382978723405; 'f1-score': 0.6184332525361342; 'support': 470}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.13333333333333333; 'f1-score': 0.2222222222222222; 'support': 15}; '1.0': {'precision': 0.7346938775510204; 'recall': 0.972972972972973; 'f1-score': 0.8372093023255813; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.7006802721088435; 'recall': 0.5531531531531532; 'f1-score': 0.5297157622739017; 'support': 52}; 'weighted avg': {'precision': 0.7150706436420722; 'recall': 0.7307692307692307; 'f1-score': 0.659809183064997; 'support': 52}}
10,2,DNF,0,469,53,58,[8; 9],14,1.323962,0.528302,6,[X2 >= 1.650000 AND X4 >= 211.500000 AND X6 >= 59.500000] OR [X3 < 1.250000 AND X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.33876221498371334; 'recall': 0.7761194029850746; 'f1-score': 0.47165532879818595; 'support': 134}; '1.0': {'precision': 0.8148148148148148; 'recall': 0.3940298507462687; 'f1-score': 0.5311871227364185; 'support': 335}; 'accuracy': 0.5031982942430704; 'macro avg': {'precision': 0.5767885148992641; 'recall': 0.5850746268656717; 'f1-score': 0.5014212257673023; 'support': 469}; 'weighted avg': {'precision': 0.6787997862916428; 'recall': 0.5031982942430704; 'f1-score': 0.5141780387540664; 'support': 469}},{'0.0': {'precision': 0.35294117647058826; 'recall': 0.8; 'f1-score': 0.489795918367347; 'support': 15}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.42105263157894735; 'f1-score': 0.5614035087719298; 'support': 38}; 'accuracy': 0.5283018867924528; 'macro avg': {'precision': 0.5975232198142415; 'recall': 0.6105263157894737; 'f1-score': 0.5255997135696384; 'support': 53}; 'weighted avg': {'precision': 0.7036625971143174; 'recall': 0.5283018867924528; 'f1-score': 0.5411372096008215; 'support': 53}}
10,2,DNF,1,469,53,58,[8; 9],14,1.371750,0.603774,4,[(NOT X1) AND X3 < 1.250000 AND X4 < 211.500000] OR [X6 >= 59.500000],{'0.0': {'precision': 0.3510204081632653; 'recall': 0.6417910447761194; 'f1-score': 0.45382585751978893; 'support': 134}; '1.0': {'precision': 0.7857142857142857; 'recall': 0.5253731343283582; 'f1-score': 0.6296958855098389; 'support': 335}; 'accuracy': 0.55863539445629; 'macro avg': {'precision': 0.5683673469387756; 'recall': 0.5835820895522388; 'f1-score': 0.5417608715148139; 'support': 469}; 'weighted avg': {'precision': 0.6615160349854228; 'recall': 0.55863539445629; 'f1-score': 0.5794473060841103; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.5333333333333333; 'f1-score': 0.43243243243243246; 'support': 15}; '1.0': {'precision': 0.7741935483870968; 'recall': 0.631578947368421; 'f1-score': 0.6956521739130435; 'support': 38}; 'accuracy': 0.6037735849056604; 'macro avg': {'precision': 0.5689149560117301; 'recall': 0.5824561403508772; 'f1-score': 0.564042303172738; 'support': 53}; 'weighted avg': {'precision': 0.6579981187406629; 'recall': 0.6037735849056604; 'f1-score': 0.6211560206638139; 'support': 53}}
10,2,DNF,2,470,52,58,[8; 9],14,1.307611,0.576923,4,[X1 AND X4 >= 211.500000] OR [X1 AND X2 >= 1.650000],{'0.0': {'precision': 0.43621399176954734; 'recall': 0.7851851851851852; 'f1-score': 0.5608465608465608; 'support': 135}; '1.0': {'precision': 0.8722466960352423; 'recall': 0.591044776119403; 'f1-score': 0.704626334519573; 'support': 335}; 'accuracy': 0.6468085106382979; 'macro avg': {'precision': 0.6542303439023949; 'recall': 0.6881149806522942; 'f1-score': 0.6327364476830669; 'support': 470}; 'weighted avg': {'precision': 0.7470032597036066; 'recall': 0.6468085106382979; 'f1-score': 0.6633278888900909; 'support': 470}},{'0.0': {'precision': 0.3181818181818182; 'recall': 0.5; 'f1-score': 0.3888888888888889; 'support': 14}; '1.0': {'precision': 0.7666666666666667; 'recall': 0.6052631578947368; 'f1-score': 0.676470588235294; 'support': 38}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5424242424242425; 'recall': 0.5526315789473684; 'f1-score': 0.5326797385620915; 'support': 52}; 'weighted avg': {'precision': 0.645920745920746; 'recall': 0.5769230769230769; 'f1-score': 0.5990447461035695; 'support': 52}}
10,2,DNF,3,470,52,58,[8; 9],14,1.330397,0.788462,2,[X2 >= 1.650000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.46875; 'recall': 0.6716417910447762; 'f1-score': 0.5521472392638038; 'support': 134}; '1.0': {'precision': 0.841726618705036; 'recall': 0.6964285714285714; 'f1-score': 0.762214983713355; 'support': 336}; 'accuracy': 0.6893617021276596; 'macro avg': {'precision': 0.655238309352518; 'recall': 0.6840351812366738; 'f1-score': 0.6571811114885795; 'support': 470}; 'weighted avg': {'precision': 0.7353886040104087; 'recall': 0.6893617021276596; 'f1-score': 0.7023233289128448; 'support': 470}},{'0.0': {'precision': 0.5833333333333334; 'recall': 0.9333333333333333; 'f1-score': 0.7179487179487181; 'support': 15}; '1.0': {'precision': 0.9642857142857143; 'recall': 0.7297297297297297; 'f1-score': 0.8307692307692307; 'support': 37}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.7738095238095238; 'recall': 0.8315315315315315; 'f1-score': 0.7743589743589744; 'support': 52}; 'weighted avg': {'precision': 0.8543956043956045; 'recall': 0.7884615384615384; 'f1-score': 0.7982248520710059; 'support': 52}}
10,2,DNF,4,470,52,58,[8; 9],14,1.448990,0.673077,2,[X3 < 1.250000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.13333333333333333; 'recall': 0.029850746268656716; 'f1-score': 0.048780487804878044; 'support': 134}; '1.0': {'precision': 0.7045454545454546; 'recall': 0.9226190476190477; 'f1-score': 0.7989690721649485; 'support': 336}; 'accuracy': 0.6680851063829787; 'macro avg': {'precision': 0.41893939393939394; 'recall': 0.4762348969438522; 'f1-score': 0.4238747799849133; 'support': 470}; 'weighted avg': {'precision': 0.5416892327530626; 'recall': 0.6680851063829787; 'f1-score': 0.58508551832612; 'support': 470}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7; 'recall': 0.9459459459459459; 'f1-score': 0.8045977011494254; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.35; 'recall': 0.47297297297297297; 'f1-score': 0.4022988505747127; 'support': 52}; 'weighted avg': {'precision': 0.49807692307692303; 'recall': 0.6730769230769231; 'f1-score': 0.572502210433245; 'support': 52}}
10,2,DNF,5,470,52,58,[8; 9],14,1.333455,0.653846,4,[X1 AND X6 >= 59.500000 AND X9 >= 0.895000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.40074906367041196; 'recall': 0.7985074626865671; 'f1-score': 0.5336658354114714; 'support': 134}; '1.0': {'precision': 0.8669950738916257; 'recall': 0.5238095238095238; 'f1-score': 0.6530612244897959; 'support': 336}; 'accuracy': 0.6021276595744681; 'macro avg': {'precision': 0.6338720687810189; 'recall': 0.6611584932480454; 'f1-score': 0.5933635299506337; 'support': 470}; 'weighted avg': {'precision': 0.7340653603391946; 'recall': 0.6021276595744681; 'f1-score': 0.6190208369653374; 'support': 470}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.8; 'f1-score': 0.5714285714285714; 'support': 15}; '1.0': {'precision': 0.88; 'recall': 0.5945945945945946; 'f1-score': 0.7096774193548386; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6622222222222223; 'recall': 0.6972972972972973; 'f1-score': 0.6405529953917051; 'support': 52}; 'weighted avg': {'precision': 0.7543589743589744; 'recall': 0.6538461538461539; 'f1-score': 0.6697979439914923; 'support': 52}}
10,2,DNF,6,470,52,58,[8; 9],14,1.340008,0.692308,3,[X1 AND X9 < 0.895000] OR [X6 >= 59.500000],{'0.0': {'precision': 0.41304347826086957; 'recall': 0.7089552238805971; 'f1-score': 0.521978021978022; 'support': 134}; '1.0': {'precision': 0.8375; 'recall': 0.5982142857142857; 'f1-score': 0.6979166666666667; 'support': 336}; 'accuracy': 0.6297872340425532; 'macro avg': {'precision': 0.6252717391304348; 'recall': 0.6535847547974414; 'f1-score': 0.6099473443223444; 'support': 470}; 'weighted avg': {'precision': 0.7164847363552267; 'recall': 0.6297872340425532; 'f1-score': 0.6477554360533084; 'support': 470}},{'0.0': {'precision': 0.48148148148148145; 'recall': 0.8666666666666667; 'f1-score': 0.6190476190476191; 'support': 15}; '1.0': {'precision': 0.92; 'recall': 0.6216216216216216; 'f1-score': 0.7419354838709677; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.7007407407407408; 'recall': 0.7441441441441441; 'f1-score': 0.6804915514592934; 'support': 52}; 'weighted avg': {'precision': 0.7935042735042734; 'recall': 0.6923076923076923; 'f1-score': 0.706487061325771; 'support': 52}}
10,2,DNF,7,470,52,58,[8; 9],14,1.473932,0.653846,2,[X2 >= 1.650000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.48704663212435234; 'recall': 0.7014925373134329; 'f1-score': 0.5749235474006117; 'support': 134}; '1.0': {'precision': 0.855595667870036; 'recall': 0.7053571428571429; 'f1-score': 0.7732463295269167; 'support': 336}; 'accuracy': 0.7042553191489361; 'macro avg': {'precision': 0.6713211499971942; 'recall': 0.7034248400852878; 'f1-score': 0.6740849384637642; 'support': 470}; 'weighted avg': {'precision': 0.7505199853382879; 'recall': 0.7042553191489361; 'f1-score': 0.7167032384526085; 'support': 470}},{'0.0': {'precision': 0.43478260869565216; 'recall': 0.6666666666666666; 'f1-score': 0.5263157894736841; 'support': 15}; '1.0': {'precision': 0.8275862068965517; 'recall': 0.6486486486486487; 'f1-score': 0.7272727272727273; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.631184407796102; 'recall': 0.6576576576576576; 'f1-score': 0.6267942583732057; 'support': 52}; 'weighted avg': {'precision': 0.7142774766462922; 'recall': 0.6538461538461539; 'f1-score': 0.6693043798306957; 'support': 52}}
10,2,DNF,8,470,52,58,[8; 9],14,1.398547,0.403846,3,[X5 < 61.500000] OR [X2 < 1.650000 AND X4 < 211.500000],{'0.0': {'precision': 0.06060606060606061; 'recall': 0.04477611940298507; 'f1-score': 0.05150214592274678; 'support': 134}; '1.0': {'precision': 0.6549865229110512; 'recall': 0.7232142857142857; 'f1-score': 0.6874115983026873; 'support': 336}; 'accuracy': 0.5297872340425532; 'macro avg': {'precision': 0.3577962917585559; 'recall': 0.3839952025586354; 'f1-score': 0.36945687211271705; 'support': 470}; 'weighted avg': {'precision': 0.4855248591900539; 'recall': 0.5297872340425532; 'f1-score': 0.5061097544326617; 'support': 470}},{'0.0': {'precision': 0.05555555555555555; 'recall': 0.06666666666666667; 'f1-score': 0.0606060606060606; 'support': 15}; '1.0': {'precision': 0.5882352941176471; 'recall': 0.5405405405405406; 'f1-score': 0.5633802816901409; 'support': 37}; 'accuracy': 0.40384615384615385; 'macro avg': {'precision': 0.32189542483660133; 'recall': 0.3036036036036036; 'f1-score': 0.3119931711481007; 'support': 52}; 'weighted avg': {'precision': 0.43457767722473606; 'recall': 0.40384615384615385; 'f1-score': 0.4183492563774254; 'support': 52}}
