lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
10,2,DNF,7,461,51,28,[16; 17],122,0.841915,0.862745,6,[X2 >= 85.250000 AND X4 >= 0.089465 AND X13 >= 18.515000] OR [X1 >= 18.635000 AND X6 >= 0.089420 AND X7 >= 0.051420],{'0.0': {'precision': 0.9343065693430657; 'recall': 0.8858131487889274; 'f1-score': 0.9094138543516874; 'support': 289}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.8953488372093024; 'f1-score': 0.8579387186629527; 'support': 172}; 'accuracy': 0.8893709327548807; 'macro avg': {'precision': 0.8789179905538858; 'recall': 0.8905809929991149; 'f1-score': 0.88367628650732; 'support': 461}; 'weighted avg': {'precision': 0.8929753955828099; 'recall': 0.8893709327548807; 'f1-score': 0.8902083807324632; 'support': 461}},{'0.0': {'precision': 0.9629629629629629; 'recall': 0.8125; 'f1-score': 0.8813559322033898; 'support': 32}; '1.0': {'precision': 0.75; 'recall': 0.9473684210526315; 'f1-score': 0.8372093023255814; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8564814814814814; 'recall': 0.8799342105263157; 'f1-score': 0.8592826172644856; 'support': 51}; 'weighted avg': {'precision': 0.8836238198983296; 'recall': 0.8627450980392157; 'f1-score': 0.864909148523422; 'support': 51}}
10,2,DNF,8,461,51,28,[16; 17],122,0.846808,0.941176,4,[X6 >= 0.069225 AND X7 >= 0.051420] OR [X0 >= 15.045000 AND X12 >= 1.751000],{'0.0': {'precision': 0.967741935483871; 'recall': 0.9342560553633218; 'f1-score': 0.9507042253521126; 'support': 289}; '1.0': {'precision': 0.8956043956043956; 'recall': 0.9476744186046512; 'f1-score': 0.92090395480226; 'support': 172}; 'accuracy': 0.9392624728850325; 'macro avg': {'precision': 0.9316731655441333; 'recall': 0.9409652369839865; 'f1-score': 0.9358040900771862; 'support': 461}; 'weighted avg': {'precision': 0.9408272785223314; 'recall': 0.9392624728850325; 'f1-score': 0.9395856862315602; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
10,2,DNF,9,461,51,28,[16; 17],122,0.840600,0.941176,5,[X0 >= 15.045000 AND X3 >= 529.800000 AND X21 >= 23.350000] OR [X24 >= 0.136150 AND X27 >= 0.109550],{'0.0': {'precision': 0.9581881533101045; 'recall': 0.9515570934256056; 'f1-score': 0.9548611111111112; 'support': 289}; '1.0': {'precision': 0.9195402298850575; 'recall': 0.9302325581395349; 'f1-score': 0.9248554913294798; 'support': 172}; 'accuracy': 0.9436008676789588; 'macro avg': {'precision': 0.938864191597581; 'recall': 0.9408948257825702; 'f1-score': 0.9398583012202955; 'support': 461}; 'weighted avg': {'precision': 0.9437685376287421; 'recall': 0.9436008676789588; 'f1-score': 0.9436659557912834; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.90625; 'f1-score': 0.9508196721311475; 'support': 32}; '1.0': {'precision': 0.8636363636363636; 'recall': 1.0; 'f1-score': 0.9268292682926829; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9318181818181819; 'recall': 0.953125; 'f1-score': 0.9388244702119152; 'support': 51}; 'weighted avg': {'precision': 0.9491978609625668; 'recall': 0.9411764705882353; 'f1-score': 0.9418820707011313; 'support': 51}}
10,2,DNF,0,460,52,14,[32; 33],122,0.485892,0.903846,6,[X0 >= 13.095000 AND X13 >= 31.285000 AND X23 >= 884.550000] OR [X4 >= 0.089465 AND X21 >= 23.350000 AND X26 >= 0.216400],{'0.0': {'precision': 0.967741935483871; 'recall': 0.9342560553633218; 'f1-score': 0.9507042253521126; 'support': 289}; '1.0': {'precision': 0.8950276243093923; 'recall': 0.9473684210526315; 'f1-score': 0.9204545454545454; 'support': 171}; 'accuracy': 0.9391304347826087; 'macro avg': {'precision': 0.9313847798966317; 'recall': 0.9408122382079767; 'f1-score': 0.935579385403329; 'support': 460}; 'weighted avg': {'precision': 0.9407111806777061; 'recall': 0.9391304347826087; 'f1-score': 0.9394592356510605; 'support': 460}},{'0.0': {'precision': 0.9655172413793104; 'recall': 0.875; 'f1-score': 0.9180327868852458; 'support': 32}; '1.0': {'precision': 0.8260869565217391; 'recall': 0.95; 'f1-score': 0.8837209302325583; 'support': 20}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.8958020989505248; 'recall': 0.9125; 'f1-score': 0.900876858558902; 'support': 52}; 'weighted avg': {'precision': 0.9118902087417831; 'recall': 0.9038461538461539; 'f1-score': 0.9048359189419044; 'support': 52}}
10,2,DNF,1,460,52,14,[32; 33],122,0.470743,0.942308,6,[X4 >= 0.089465 AND X21 >= 23.350000 AND X26 >= 0.216400] OR [X0 >= 15.045000 AND X12 >= 1.751000 AND X22 >= 101.650000],{'0.0': {'precision': 0.977859778597786; 'recall': 0.9201388888888888; 'f1-score': 0.9481216457960644; 'support': 288}; '1.0': {'precision': 0.8783068783068783; 'recall': 0.9651162790697675; 'f1-score': 0.9196675900277008; 'support': 172}; 'accuracy': 0.9369565217391305; 'macro avg': {'precision': 0.9280833284523321; 'recall': 0.9426275839793281; 'f1-score': 0.9338946179118826; 'support': 460}; 'weighted avg': {'precision': 0.9406356506629248; 'recall': 0.9369565217391305; 'f1-score': 0.9374823032044155; 'support': 460}},{'0.0': {'precision': 0.96875; 'recall': 0.9393939393939394; 'f1-score': 0.9538461538461539; 'support': 33}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.934375; 'recall': 0.9433811802232854; 'f1-score': 0.9384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.9436298076923078; 'recall': 0.9423076923076923; 'f1-score': 0.9426035502958581; 'support': 52}}
10,2,DNF,2,461,51,14,[32; 33],122,0.466601,0.882353,8,[X7 >= 0.026805 AND X20 >= 14.905000 AND X21 >= 23.350000] OR [X0 >= 15.045000 AND X12 >= 1.751000 AND X15 >= 0.018380 AND X20 >= 16.795000 AND X22 >= 105.950000],{'0.0': {'precision': 0.9638989169675091; 'recall': 0.9238754325259516; 'f1-score': 0.9434628975265018; 'support': 289}; '1.0': {'precision': 0.8804347826086957; 'recall': 0.9418604651162791; 'f1-score': 0.9101123595505618; 'support': 172}; 'accuracy': 0.93058568329718; 'macro avg': {'precision': 0.9221668497881024; 'recall': 0.9328679488211153; 'f1-score': 0.9267876285385318; 'support': 461}; 'weighted avg': {'precision': 0.932758285493071; 'recall': 0.93058568329718; 'f1-score': 0.9310197466981683; 'support': 461}},{'0.0': {'precision': 0.9333333333333333; 'recall': 0.875; 'f1-score': 0.9032258064516129; 'support': 32}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.8947368421052632; 'f1-score': 0.8500000000000001; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8714285714285714; 'recall': 0.8848684210526316; 'f1-score': 0.8766129032258065; 'support': 51}; 'weighted avg': {'precision': 0.8872082166199813; 'recall': 0.8823529411764706; 'f1-score': 0.8833965844402277; 'support': 51}}
10,2,DNF,3,461,51,14,[32; 33],122,0.500567,0.901961,7,[X0 >= 13.095000 AND X5 < 0.102150 AND X12 >= 2.762000] OR [X13 >= 18.515000 AND X23 >= 696.050000 AND X25 >= 0.179250 AND X26 >= 0.216400],{'0.0': {'precision': 0.9642857142857143; 'recall': 0.9342560553633218; 'f1-score': 0.9490333919156415; 'support': 289}; '1.0': {'precision': 0.8950276243093923; 'recall': 0.9418604651162791; 'f1-score': 0.9178470254957508; 'support': 172}; 'accuracy': 0.9370932754880694; 'macro avg': {'precision': 0.9296566692975533; 'recall': 0.9380582602398004; 'f1-score': 0.9334402087056961; 'support': 461}; 'weighted avg': {'precision': 0.938445385704527; 'recall': 0.9370932754880694; 'f1-score': 0.9373976977199339; 'support': 461}},{'0.0': {'precision': 0.9655172413793104; 'recall': 0.875; 'f1-score': 0.9180327868852458; 'support': 32}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9473684210526315; 'f1-score': 0.8780487804878049; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8918495297805643; 'recall': 0.9111842105263157; 'f1-score': 0.8980407836865254; 'support': 51}; 'weighted avg': {'precision': 0.9106275739135781; 'recall': 0.9019607843137255; 'f1-score': 0.9031367845018854; 'support': 51}}
10,2,DNF,4,461,51,14,[32; 33],122,0.497376,0.980392,4,[X0 >= 15.045000 AND X12 >= 1.751000] OR [X21 >= 29.295000 AND X26 >= 0.216400],{'0.0': {'precision': 0.9385665529010239; 'recall': 0.9515570934256056; 'f1-score': 0.9450171821305842; 'support': 289}; '1.0': {'precision': 0.9166666666666666; 'recall': 0.8953488372093024; 'f1-score': 0.9058823529411765; 'support': 172}; 'accuracy': 0.93058568329718; 'macro avg': {'precision': 0.9276166097838452; 'recall': 0.9234529653174539; 'f1-score': 0.9254497675358804; 'support': 461}; 'weighted avg': {'precision': 0.9303956625923265; 'recall': 0.93058568329718; 'f1-score': 0.9304159009579636; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.96875; 'f1-score': 0.9841269841269841; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.975; 'recall': 0.984375; 'f1-score': 0.9792429792429792; 'support': 51}; 'weighted avg': {'precision': 0.9813725490196078; 'recall': 0.9803921568627451; 'f1-score': 0.9804879216643922; 'support': 51}}
10,2,DNF,5,461,51,14,[32; 33],122,0.490417,0.901961,4,[X3 >= 529.800000 AND X4 >= 0.089465] OR [X1 >= 18.635000 AND X20 >= 16.795000],{'0.0': {'precision': 0.9507575757575758; 'recall': 0.8685121107266436; 'f1-score': 0.9077757685352621; 'support': 289}; '1.0': {'precision': 0.8071065989847716; 'recall': 0.9244186046511628; 'f1-score': 0.8617886178861789; 'support': 172}; 'accuracy': 0.8893709327548807; 'macro avg': {'precision': 0.8789320873711737; 'recall': 0.8964653576889032; 'f1-score': 0.8847821932107205; 'support': 461}; 'weighted avg': {'precision': 0.8971611158770502; 'recall': 0.8893709327548807; 'f1-score': 0.8906178728484024; 'support': 461}},{'0.0': {'precision': 0.9655172413793104; 'recall': 0.875; 'f1-score': 0.9180327868852458; 'support': 32}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9473684210526315; 'f1-score': 0.8780487804878049; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8918495297805643; 'recall': 0.9111842105263157; 'f1-score': 0.8980407836865254; 'support': 51}; 'weighted avg': {'precision': 0.9106275739135781; 'recall': 0.9019607843137255; 'f1-score': 0.9031367845018854; 'support': 51}}
10,2,DNF,6,461,51,14,[32; 33],122,0.486413,0.980392,6,[X7 >= 0.051420 AND X25 >= 0.179250] OR [X0 >= 13.095000 AND X7 >= 0.026805 AND X13 >= 31.285000 AND X21 >= 23.350000],{'0.0': {'precision': 0.956989247311828; 'recall': 0.9238754325259516; 'f1-score': 0.9401408450704226; 'support': 289}; '1.0': {'precision': 0.8791208791208791; 'recall': 0.9302325581395349; 'f1-score': 0.9039548022598871; 'support': 172}; 'accuracy': 0.9262472885032538; 'macro avg': {'precision': 0.9180550632163536; 'recall': 0.9270539953327432; 'f1-score': 0.9220478236651548; 'support': 461}; 'weighted avg': {'precision': 0.9279364071191094; 'recall': 0.9262472885032538; 'f1-score': 0.926639761852609; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.96875; 'f1-score': 0.9841269841269841; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.975; 'recall': 0.984375; 'f1-score': 0.9792429792429792; 'support': 51}; 'weighted avg': {'precision': 0.9813725490196078; 'recall': 0.9803921568627451; 'f1-score': 0.9804879216643922; 'support': 51}}
10,2,DNF,7,461,51,14,[32; 33],122,0.490120,0.843137,4,[X22 >= 101.650000] OR [X0 >= 17.880000 AND X1 >= 18.635000 AND X25 < 0.179250],{'0.0': {'precision': 0.9725490196078431; 'recall': 0.8581314878892734; 'f1-score': 0.911764705882353; 'support': 289}; '1.0': {'precision': 0.8009708737864077; 'recall': 0.9593023255813954; 'f1-score': 0.873015873015873; 'support': 172}; 'accuracy': 0.89587852494577; 'macro avg': {'precision': 0.8867599466971254; 'recall': 0.9087169067353345; 'f1-score': 0.892390289449113; 'support': 461}; 'weighted avg': {'precision': 0.908532878433685; 'recall': 0.89587852494577; 'f1-score': 0.8973074406913886; 'support': 461}},{'0.0': {'precision': 0.9615384615384616; 'recall': 0.78125; 'f1-score': 0.8620689655172413; 'support': 32}; '1.0': {'precision': 0.72; 'recall': 0.9473684210526315; 'f1-score': 0.8181818181818181; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.8407692307692307; 'recall': 0.8643092105263157; 'f1-score': 0.8401253918495297; 'support': 51}; 'weighted avg': {'precision': 0.8715535444947209; 'recall': 0.8431372549019608; 'f1-score': 0.8457188518040445; 'support': 51}}
10,2,DNF,8,461,51,14,[32; 33],122,0.499592,0.882353,5,[X10 >= 0.547850 AND X13 >= 18.515000] OR [X1 >= 18.635000 AND X21 >= 23.350000 AND X22 >= 101.650000],{'0.0': {'precision': 0.9337979094076655; 'recall': 0.9273356401384083; 'f1-score': 0.9305555555555557; 'support': 289}; '1.0': {'precision': 0.8793103448275862; 'recall': 0.8895348837209303; 'f1-score': 0.8843930635838151; 'support': 172}; 'accuracy': 0.913232104121475; 'macro avg': {'precision': 0.9065541271176258; 'recall': 0.9084352619296693; 'f1-score': 0.9074743095696853; 'support': 461}; 'weighted avg': {'precision': 0.913468492687983; 'recall': 0.913232104121475; 'f1-score': 0.9133322396788977; 'support': 461}},{'0.0': {'precision': 0.8823529411764706; 'recall': 0.9375; 'f1-score': 0.9090909090909091; 'support': 32}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.7894736842105263; 'f1-score': 0.8333333333333333; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8823529411764706; 'recall': 0.8634868421052632; 'f1-score': 0.8712121212121211; 'support': 51}; 'weighted avg': {'precision': 0.8823529411764706; 'recall': 0.8823529411764706; 'f1-score': 0.8808674985145573; 'support': 51}}
10,2,DNF,9,461,51,14,[32; 33],122,0.499779,0.980392,7,[X0 >= 15.045000 AND X7 >= 0.026805 AND X21 >= 23.350000] OR [X4 >= 0.089465 AND X6 >= 0.089420 AND X7 >= 0.051420 AND X26 >= 0.216400],{'0.0': {'precision': 0.9491525423728814; 'recall': 0.9688581314878892; 'f1-score': 0.958904109589041; 'support': 289}; '1.0': {'precision': 0.9457831325301205; 'recall': 0.9127906976744186; 'f1-score': 0.9289940828402367; 'support': 172}; 'accuracy': 0.9479392624728851; 'macro avg': {'precision': 0.9474678374515009; 'recall': 0.940824414581154; 'f1-score': 0.9439490962146388; 'support': 461}; 'weighted avg': {'precision': 0.9478954089825238; 'recall': 0.9479392624728851; 'f1-score': 0.9477446202163852; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.96875; 'f1-score': 0.9841269841269841; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.975; 'recall': 0.984375; 'f1-score': 0.9792429792429792; 'support': 51}; 'weighted avg': {'precision': 0.9813725490196078; 'recall': 0.9803921568627451; 'f1-score': 0.9804879216643922; 'support': 51}}
10,2,DNF,0,460,52,7,[65; 66],122,0.309553,0.884615,7,[X0 < 13.095000 AND X7 >= 0.026805 AND X8 < 0.208650 AND X13 >= 31.285000 AND X26 < 0.366300] OR [X10 >= 0.193650 AND X20 >= 16.795000],{'0.0': {'precision': 0.9235880398671097; 'recall': 0.9619377162629758; 'f1-score': 0.9423728813559322; 'support': 289}; '1.0': {'precision': 0.9308176100628931; 'recall': 0.8654970760233918; 'f1-score': 0.896969696969697; 'support': 171}; 'accuracy': 0.9260869565217391; 'macro avg': {'precision': 0.9272028249650014; 'recall': 0.9137173961431837; 'f1-score': 0.9196712891628146; 'support': 460}; 'weighted avg': {'precision': 0.9262755540051074; 'recall': 0.9260869565217391; 'f1-score': 0.925494741073223; 'support': 460}},{'0.0': {'precision': 0.8611111111111112; 'recall': 0.96875; 'f1-score': 0.911764705882353; 'support': 32}; '1.0': {'precision': 0.9375; 'recall': 0.75; 'f1-score': 0.8333333333333334; 'support': 20}; 'accuracy': 0.8846153846153846; 'macro avg': {'precision': 0.8993055555555556; 'recall': 0.859375; 'f1-score': 0.8725490196078431; 'support': 52}; 'weighted avg': {'precision': 0.890491452991453; 'recall': 0.8846153846153846; 'f1-score': 0.8815987933634992; 'support': 52}}
10,2,DNF,1,460,52,7,[65; 66],122,0.332428,0.942308,9,[X7 >= 0.051420 AND X26 >= 0.216400] OR [X0 >= 15.045000 AND X7 >= 0.026805 AND X15 < 0.018380 AND X15 >= 0.008401 AND X16 >= 0.011000 AND X19 < 0.003116 AND X21 >= 23.350000],{'0.0': {'precision': 0.965034965034965; 'recall': 0.9583333333333334; 'f1-score': 0.9616724738675957; 'support': 288}; '1.0': {'precision': 0.9310344827586207; 'recall': 0.9418604651162791; 'f1-score': 0.9364161849710984; 'support': 172}; 'accuracy': 0.9521739130434783; 'macro avg': {'precision': 0.9480347238967928; 'recall': 0.9500968992248062; 'f1-score': 0.949044329419347; 'support': 460}; 'weighted avg': {'precision': 0.9523217412272884; 'recall': 0.9521739130434783; 'f1-score': 0.9522288180193401; 'support': 460}},{'0.0': {'precision': 0.96875; 'recall': 0.9393939393939394; 'f1-score': 0.9538461538461539; 'support': 33}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.934375; 'recall': 0.9433811802232854; 'f1-score': 0.9384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.9436298076923078; 'recall': 0.9423076923076923; 'f1-score': 0.9426035502958581; 'support': 52}}
10,2,DNF,2,461,51,7,[65; 66],122,0.312705,0.901961,9,[X4 >= 0.089465 AND X6 >= 0.089420 AND X21 >= 23.350000 AND X28 >= 0.280650] OR [X12 >= 1.751000 AND X13 >= 31.285000 AND X15 >= 0.008401 AND X22 >= 105.950000 AND X23 >= 884.550000],{'0.0': {'precision': 0.95; 'recall': 0.986159169550173; 'f1-score': 0.967741935483871; 'support': 289}; '1.0': {'precision': 0.9751552795031055; 'recall': 0.9127906976744186; 'f1-score': 0.942942942942943; 'support': 172}; 'accuracy': 0.9587852494577006; 'macro avg': {'precision': 0.9625776397515527; 'recall': 0.9494749336122958; 'f1-score': 0.955342439213407; 'support': 461}; 'weighted avg': {'precision': 0.9593854838926988; 'recall': 0.9587852494577006; 'f1-score': 0.9584893829523318; 'support': 461}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.898989898989899; 'recall': 0.8898026315789473; 'f1-score': 0.8939708939708939; 'support': 51}; 'weighted avg': {'precision': 0.9015646662705487; 'recall': 0.9019607843137255; 'f1-score': 0.901390077860666; 'support': 51}}
10,2,DNF,3,461,51,7,[65; 66],122,0.302500,0.843137,8,[X4 >= 0.089465 AND X7 >= 0.026805 AND X21 >= 23.350000] OR [X3 >= 529.800000 AND X12 >= 1.751000 AND X20 >= 14.905000 AND X22 >= 105.950000 AND X24 >= 0.136150],{'0.0': {'precision': 0.9285714285714286; 'recall': 0.8996539792387543; 'f1-score': 0.913884007029877; 'support': 289}; '1.0': {'precision': 0.8397790055248618; 'recall': 0.8837209302325582; 'f1-score': 0.8611898016997167; 'support': 172}; 'accuracy': 0.8937093275488069; 'macro avg': {'precision': 0.8841752170481452; 'recall': 0.8916874547356562; 'f1-score': 0.8875369043647969; 'support': 461}; 'weighted avg': {'precision': 0.8954428021852909; 'recall': 0.8937093275488069; 'f1-score': 0.8942236961474744; 'support': 461}},{'0.0': {'precision': 0.9; 'recall': 0.84375; 'f1-score': 0.870967741935484; 'support': 32}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8421052631578947; 'f1-score': 0.8; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.8309523809523809; 'recall': 0.8429276315789473; 'f1-score': 0.835483870967742; 'support': 51}; 'weighted avg': {'precision': 0.8485527544351075; 'recall': 0.8431372549019608; 'f1-score': 0.8445287792536371; 'support': 51}}
