lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
10,3,CNF,6,285,31,4,[71; 72],564,12.170959,0.870968,5,[X13 >= -0.496390] AND [X4 >= 0.540400 OR X16 < 0.000000] AND [X7 >= 0.090910 OR X26 < 1.000000],{'0.0': {'precision': 0.8229166666666666; 'recall': 0.7745098039215687; 'f1-score': 0.797979797979798; 'support': 102}; '1.0': {'precision': 0.8783068783068783; 'recall': 0.907103825136612; 'f1-score': 0.8924731182795699; 'support': 183}; 'accuracy': 0.8596491228070176; 'macro avg': {'precision': 0.8506117724867724; 'recall': 0.8408068145290903; 'f1-score': 0.845226458129684; 'support': 285}; 'weighted avg': {'precision': 0.8584830130882762; 'recall': 0.8596491228070176; 'f1-score': 0.8586544562775462; 'support': 285}},{'0.0': {'precision': 0.8181818181818182; 'recall': 0.8181818181818182; 'f1-score': 0.8181818181818182; 'support': 11}; '1.0': {'precision': 0.9; 'recall': 0.9; 'f1-score': 0.9; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.8590909090909091; 'recall': 0.8590909090909091; 'f1-score': 0.8590909090909091; 'support': 31}; 'weighted avg': {'precision': 0.8709677419354839; 'recall': 0.8709677419354839; 'f1-score': 0.8709677419354839; 'support': 31}}
10,3,CNF,7,285,31,4,[71; 72],564,14.403255,0.903226,9,[X5 >= 0.222800 OR X5 < -0.061510 OR X8 >= 0.809790 OR X13 < 0.084360 OR X15 < 0.050580] AND [X4 >= 0.540400 OR X22 >= 0.299080] AND [X15 >= 0.050580 OR X26 < 1.000000],{'0.0': {'precision': 0.7685185185185185; 'recall': 0.8137254901960784; 'f1-score': 0.7904761904761904; 'support': 102}; '1.0': {'precision': 0.8926553672316384; 'recall': 0.8633879781420765; 'f1-score': 0.8777777777777777; 'support': 183}; 'accuracy': 0.8456140350877193; 'macro avg': {'precision': 0.8305869428750785; 'recall': 0.8385567341690774; 'f1-score': 0.834126984126984; 'support': 285}; 'weighted avg': {'precision': 0.8482274424290481; 'recall': 0.8456140350877193; 'f1-score': 0.8465329991645779; 'support': 285}},{'0.0': {'precision': 0.9; 'recall': 0.8181818181818182; 'f1-score': 0.8571428571428572; 'support': 11}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9023809523809524; 'recall': 0.884090909090909; 'f1-score': 0.89198606271777; 'support': 31}; 'weighted avg': {'precision': 0.9030721966205837; 'recall': 0.9032258064516129; 'f1-score': 0.9021018320782285; 'support': 31}}
10,3,CNF,8,285,31,4,[71; 72],564,32.006061,0.903226,8,[X20 >= 0.162450 OR X23 < -0.503330 OR X26 < -0.191490 OR X31 >= -0.054550] AND [X4 >= 0.067040] AND [X3 >= -0.105260 OR X17 < -0.322680 OR X22 < 0.963580],{'0.0': {'precision': 0.9036144578313253; 'recall': 0.7352941176470589; 'f1-score': 0.8108108108108109; 'support': 102}; '1.0': {'precision': 0.8663366336633663; 'recall': 0.9562841530054644; 'f1-score': 0.9090909090909092; 'support': 183}; 'accuracy': 0.8771929824561403; 'macro avg': {'precision': 0.8849755457473458; 'recall': 0.8457891353262617; 'f1-score': 0.8599508599508601; 'support': 285}; 'weighted avg': {'precision': 0.8796781707340043; 'recall': 0.8771929824561403; 'f1-score': 0.8739169791801371; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.8636363636363636; 'f1-score': 0.8861689106487148; 'support': 31}; 'weighted avg': {'precision': 0.9158485273492286; 'recall': 0.9032258064516129; 'f1-score': 0.8989615825008884; 'support': 31}}
10,3,CNF,9,285,31,4,[71; 72],564,4.380633,0.774194,9,[X9 < -0.073980 OR X28 < 1.000000] AND [X5 < 0.000000 OR X9 >= 0.729970 OR X18 >= 0.952300 OR X26 < 0.940430] AND [X7 >= 0.090910 OR X14 >= 0.251920 OR X15 >= 0.162280],{'0.0': {'precision': 0.8607594936708861; 'recall': 0.6666666666666666; 'f1-score': 0.7513812154696132; 'support': 102}; '1.0': {'precision': 0.8349514563106796; 'recall': 0.9398907103825137; 'f1-score': 0.884318766066838; 'support': 183}; 'accuracy': 0.8421052631578947; 'macro avg': {'precision': 0.8478554749907828; 'recall': 0.8032786885245902; 'f1-score': 0.8178499907682256; 'support': 285}; 'weighted avg': {'precision': 0.8441880170501219; 'recall': 0.8421052631578947; 'f1-score': 0.8367411163794101; 'support': 285}},{'0.0': {'precision': 0.75; 'recall': 0.5454545454545454; 'f1-score': 0.631578947368421; 'support': 11}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9; 'f1-score': 0.8372093023255814; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7663043478260869; 'recall': 0.7227272727272727; 'f1-score': 0.7343941248470012; 'support': 31}; 'weighted avg': {'precision': 0.7710378681626928; 'recall': 0.7741935483870968; 'f1-score': 0.7642436925020729; 'support': 31}}
10,3,CNF,0,284,32,2,[142; 142],564,1000.385178,0.593750,14,[X12 < -0.024390 OR X14 >= 0.251920 OR X17 >= 0.720730 OR X32 >= 0.409560] AND [X10 < 0.822080 OR X16 < 0.871380 OR X25 >= 0.083330 OR X26 < 1.000000] AND [X8 < -0.047870 OR X18 < 0.000000 OR X19 >= 0.059520 OR X20 >= 0.684590 OR X30 >= 0.442770 OR X32 >= 0.563610],{'0.0': {'precision': 0.8404255319148937; 'recall': 0.7745098039215687; 'f1-score': 0.806122448979592; 'support': 102}; '1.0': {'precision': 0.8789473684210526; 'recall': 0.9175824175824175; 'f1-score': 0.8978494623655914; 'support': 182}; 'accuracy': 0.8661971830985915; 'macro avg': {'precision': 0.8596864501679731; 'recall': 0.8460461107519931; 'f1-score': 0.8519859556725917; 'support': 284}; 'weighted avg': {'precision': 0.8651120609434886; 'recall': 0.8661971830985915; 'f1-score': 0.8649052533325916; 'support': 284}},{'0.0': {'precision': 0.4; 'recall': 0.36363636363636365; 'f1-score': 0.380952380952381; 'support': 11}; '1.0': {'precision': 0.6818181818181818; 'recall': 0.7142857142857143; 'f1-score': 0.6976744186046512; 'support': 21}; 'accuracy': 0.59375; 'macro avg': {'precision': 0.5409090909090909; 'recall': 0.538961038961039; 'f1-score': 0.5393133997785161; 'support': 32}; 'weighted avg': {'precision': 0.5849431818181818; 'recall': 0.59375; 'f1-score': 0.5888012181616833; 'support': 32}}
10,3,CNF,1,284,32,2,[142; 142],564,1000.400191,0.500000,5,[X7 < 0.090910 OR X11 >= 0.351470] AND [X7 >= 0.014710 OR X13 >= 0.252830] AND [X4 >= 0.067040],{'0.0': {'precision': 0.4782608695652174; 'recall': 0.8627450980392157; 'f1-score': 0.6153846153846154; 'support': 102}; '1.0': {'precision': 0.86; 'recall': 0.4725274725274725; 'f1-score': 0.6099290780141844; 'support': 182}; 'accuracy': 0.6126760563380281; 'macro avg': {'precision': 0.6691304347826087; 'recall': 0.6676362852833442; 'f1-score': 0.6126568466993999; 'support': 284}; 'weighted avg': {'precision': 0.722896509491733; 'recall': 0.6126760563380281; 'f1-score': 0.6118884611542689; 'support': 284}},{'0.0': {'precision': 0.3684210526315789; 'recall': 0.6363636363636364; 'f1-score': 0.4666666666666667; 'support': 11}; '1.0': {'precision': 0.6923076923076923; 'recall': 0.42857142857142855; 'f1-score': 0.5294117647058824; 'support': 21}; 'accuracy': 0.5; 'macro avg': {'precision': 0.5303643724696356; 'recall': 0.5324675324675324; 'f1-score': 0.4980392156862745; 'support': 32}; 'weighted avg': {'precision': 0.5809716599190283; 'recall': 0.5; 'f1-score': 0.5078431372549019; 'support': 32}}
10,3,CNF,2,284,32,2,[142; 142],564,1000.566267,0.875000,8,[X21 < 0.000000 OR X26 < 1.000000] AND [X3 >= 0.016310 OR X22 >= 0.299080] AND [X3 < -0.105260 OR X11 >= 0.351470 OR X26 >= 0.565880 OR X33 < 0.000000],{'0.0': {'precision': 0.86; 'recall': 0.8431372549019608; 'f1-score': 0.8514851485148515; 'support': 102}; '1.0': {'precision': 0.9130434782608695; 'recall': 0.9230769230769231; 'f1-score': 0.9180327868852459; 'support': 182}; 'accuracy': 0.8943661971830986; 'macro avg': {'precision': 0.8865217391304347; 'recall': 0.8831070889894419; 'f1-score': 0.8847589677000487; 'support': 284}; 'weighted avg': {'precision': 0.8939926515615432; 'recall': 0.8943661971830986; 'f1-score': 0.8941318745127803; 'support': 284}},{'0.0': {'precision': 0.8181818181818182; 'recall': 0.8181818181818182; 'f1-score': 0.8181818181818182; 'support': 11}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.9047619047619048; 'f1-score': 0.9047619047619048; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8614718614718615; 'recall': 0.8614718614718615; 'f1-score': 0.8614718614718615; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.875; 'f1-score': 0.875; 'support': 32}}
10,3,CNF,3,284,32,2,[142; 142],564,1000.484633,0.656250,13,[X15 >= 0.162280 OR X20 >= 0.684590 OR X26 < 0.410780 OR X33 < 0.000000] AND [X9 >= 0.328990 OR X11 >= 0.351470 OR X23 >= -0.250000 OR X25 < -0.471370] AND [X13 >= 0.525170 OR X18 >= 0.360870 OR X23 < 0.000000 OR X26 < -0.191490 OR X30 >= 0.442770],{'0.0': {'precision': 0.6896551724137931; 'recall': 0.594059405940594; 'f1-score': 0.6382978723404255; 'support': 101}; '1.0': {'precision': 0.7918781725888325; 'recall': 0.8524590163934426; 'f1-score': 0.8210526315789474; 'support': 183}; 'accuracy': 0.7605633802816901; 'macro avg': {'precision': 0.7407666725013129; 'recall': 0.7232592111670183; 'f1-score': 0.7296752519596864; 'support': 284}; 'weighted avg': {'precision': 0.7555242183012305; 'recall': 0.7605633802816901; 'f1-score': 0.7560588615680646; 'support': 284}},{'0.0': {'precision': 0.5555555555555556; 'recall': 0.4166666666666667; 'f1-score': 0.4761904761904762; 'support': 12}; '1.0': {'precision': 0.6956521739130435; 'recall': 0.8; 'f1-score': 0.7441860465116279; 'support': 20}; 'accuracy': 0.65625; 'macro avg': {'precision': 0.6256038647342995; 'recall': 0.6083333333333334; 'f1-score': 0.6101882613510521; 'support': 32}; 'weighted avg': {'precision': 0.6431159420289855; 'recall': 0.65625; 'f1-score': 0.643687707641196; 'support': 32}}
10,3,CNF,4,284,32,2,[142; 142],564,1000.408925,0.531250,8,[X13 < -0.023810 OR X16 < -0.094830 OR X29 >= -0.050250] AND [X27 >= 0.723860 OR X29 < 0.000000] AND [X7 >= 0.090910 OR X8 >= 0.684210 OR X19 >= -0.157290],{'0.0': {'precision': 0.42857142857142855; 'recall': 0.7425742574257426; 'f1-score': 0.5434782608695652; 'support': 101}; '1.0': {'precision': 0.7614678899082569; 'recall': 0.453551912568306; 'f1-score': 0.5684931506849314; 'support': 183}; 'accuracy': 0.5563380281690141; 'macro avg': {'precision': 0.5950196592398427; 'recall': 0.5980630849970243; 'f1-score': 0.5559857057772484; 'support': 284}; 'weighted avg': {'precision': 0.643078655418751; 'recall': 0.5563380281690141; 'f1-score': 0.559597010292847; 'support': 284}},{'0.0': {'precision': 0.4117647058823529; 'recall': 0.5833333333333334; 'f1-score': 0.4827586206896552; 'support': 12}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.5; 'f1-score': 0.5714285714285715; 'support': 20}; 'accuracy': 0.53125; 'macro avg': {'precision': 0.5392156862745098; 'recall': 0.5416666666666667; 'f1-score': 0.5270935960591133; 'support': 32}; 'weighted avg': {'precision': 0.571078431372549; 'recall': 0.53125; 'f1-score': 0.5381773399014779; 'support': 32}}
10,3,CNF,5,284,32,2,[142; 142],564,1000.421505,0.625000,9,[X7 >= 0.636360 OR X15 >= 0.402680 OR X24 >= 0.351350] AND [X10 < 0.000000 OR X11 >= 0.351470 OR X12 >= 0.396990] AND [X11 < 0.000000 OR X12 < 1.000000 OR X26 < 1.000000],{'0.0': {'precision': 0.8514851485148515; 'recall': 0.8514851485148515; 'f1-score': 0.8514851485148515; 'support': 101}; '1.0': {'precision': 0.9180327868852459; 'recall': 0.9180327868852459; 'f1-score': 0.9180327868852459; 'support': 183}; 'accuracy': 0.8943661971830986; 'macro avg': {'precision': 0.8847589677000487; 'recall': 0.8847589677000487; 'f1-score': 0.8847589677000487; 'support': 284}; 'weighted avg': {'precision': 0.8943661971830986; 'recall': 0.8943661971830986; 'f1-score': 0.8943661971830986; 'support': 284}},{'0.0': {'precision': 0.5; 'recall': 0.5; 'f1-score': 0.5; 'support': 12}; '1.0': {'precision': 0.7; 'recall': 0.7; 'f1-score': 0.7; 'support': 20}; 'accuracy': 0.625; 'macro avg': {'precision': 0.6; 'recall': 0.6; 'f1-score': 0.6; 'support': 32}; 'weighted avg': {'precision': 0.625; 'recall': 0.625; 'f1-score': 0.625; 'support': 32}}
10,3,CNF,6,285,31,2,[142; 143],564,515.177429,0.774194,8,[X4 >= 0.067040] AND [X7 >= 0.279550 OR X21 >= 0.425280 OR X22 < -0.583150 OR X24 >= -0.010970 OR X25 >= 0.657080] AND [X26 < 1.000000 OR X29 >= 0.263360],{'0.0': {'precision': 0.9310344827586207; 'recall': 0.7941176470588235; 'f1-score': 0.8571428571428571; 'support': 102}; '1.0': {'precision': 0.8939393939393939; 'recall': 0.9672131147540983; 'f1-score': 0.9291338582677166; 'support': 183}; 'accuracy': 0.9052631578947369; 'macro avg': {'precision': 0.9124869383490073; 'recall': 0.8806653809064608; 'f1-score': 0.8931383577052868; 'support': 285}; 'weighted avg': {'precision': 0.9072155309904857; 'recall': 0.9052631578947369; 'f1-score': 0.9033686578651353; 'support': 285}},{'0.0': {'precision': 0.6428571428571429; 'recall': 0.8181818181818182; 'f1-score': 0.7200000000000001; 'support': 11}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.75; 'f1-score': 0.8108108108108107; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7626050420168067; 'recall': 0.7840909090909092; 'f1-score': 0.7654054054054054; 'support': 31}; 'weighted avg': {'precision': 0.797370561127677; 'recall': 0.7741935483870968; 'f1-score': 0.7785876198779424; 'support': 31}}
10,3,CNF,7,285,31,2,[142; 143],564,1000.559676,0.838710,13,[X3 >= 0.496380 OR X5 < 0.000000 OR X26 < 1.000000 OR X29 >= 0.086960 OR X31 < -0.780570] AND [X9 < -0.234040 OR X15 < 0.162280 OR X16 < -0.660300 OR X19 < -0.157290 OR X26 < -0.191490 OR X27 >= 0.258350] AND [X11 >= 0.111470 OR X20 >= 0.162450],{'0.0': {'precision': 0.8823529411764706; 'recall': 0.7352941176470589; 'f1-score': 0.8021390374331552; 'support': 102}; '1.0': {'precision': 0.865; 'recall': 0.9453551912568307; 'f1-score': 0.9033942558746736; 'support': 183}; 'accuracy': 0.8701754385964913; 'macro avg': {'precision': 0.8736764705882353; 'recall': 0.8403246544519447; 'f1-score': 0.8527666466539143; 'support': 285}; 'weighted avg': {'precision': 0.8712105263157894; 'recall': 0.8701754385964913; 'f1-score': 0.8671555461166565; 'support': 285}},{'0.0': {'precision': 0.875; 'recall': 0.6363636363636364; 'f1-score': 0.7368421052631579; 'support': 11}; '1.0': {'precision': 0.8260869565217391; 'recall': 0.95; 'f1-score': 0.8837209302325583; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.8505434782608696; 'recall': 0.7931818181818182; 'f1-score': 0.8102815177478581; 'support': 31}; 'weighted avg': {'precision': 0.8434431977559607; 'recall': 0.8387096774193549; 'f1-score': 0.8316026375014807; 'support': 31}}
10,3,CNF,8,285,31,2,[142; 143],564,1000.416975,0.709677,9,[X12 < -0.645740 OR X25 >= -0.102340 OR X33 < -0.272920] AND [X3 >= -0.500000 OR X8 < 0.684210] AND [X3 < -0.105260 OR X5 >= 0.022800 OR X21 < -0.765620 OR X31 >= -0.179210],{'0.0': {'precision': 0.5520833333333334; 'recall': 0.5196078431372549; 'f1-score': 0.5353535353535354; 'support': 102}; '1.0': {'precision': 0.7407407407407407; 'recall': 0.7650273224043715; 'f1-score': 0.7526881720430108; 'support': 183}; 'accuracy': 0.6771929824561403; 'macro avg': {'precision': 0.646412037037037; 'recall': 0.6423175827708132; 'f1-score': 0.644020853698273; 'support': 285}; 'weighted avg': {'precision': 0.6732212475633528; 'recall': 0.6771929824561403; 'f1-score': 0.6749052494383565; 'support': 285}},{'0.0': {'precision': 0.625; 'recall': 0.45454545454545453; 'f1-score': 0.5263157894736842; 'support': 11}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.85; 'f1-score': 0.7906976744186046; 'support': 20}; 'accuracy': 0.7096774193548387; 'macro avg': {'precision': 0.6820652173913043; 'recall': 0.6522727272727272; 'f1-score': 0.6585067319461444; 'support': 31}; 'weighted avg': {'precision': 0.6986325385694249; 'recall': 0.7096774193548387; 'f1-score': 0.6968847475026652; 'support': 31}}
10,3,CNF,9,285,31,2,[142; 143],564,1000.549788,0.612903,8,[X7 >= 0.014710 OR X21 < -0.765620] AND [X4 < 0.981220 OR X16 < -0.094830 OR X21 < 0.041500 OR X32 < -0.265310] AND [X2 >= 0.600000 OR X30 >= 0.025860],{'0.0': {'precision': 0.5087719298245614; 'recall': 0.8529411764705882; 'f1-score': 0.6373626373626374; 'support': 102}; '1.0': {'precision': 0.868421052631579; 'recall': 0.5409836065573771; 'f1-score': 0.6666666666666666; 'support': 183}; 'accuracy': 0.6526315789473685; 'macro avg': {'precision': 0.6885964912280702; 'recall': 0.6969623915139826; 'f1-score': 0.652014652014652; 'support': 285}; 'weighted avg': {'precision': 0.7397045244690674; 'recall': 0.6526315789473685; 'f1-score': 0.6561789088104878; 'support': 285}},{'0.0': {'precision': 0.4666666666666667; 'recall': 0.6363636363636364; 'f1-score': 0.5384615384615385; 'support': 11}; '1.0': {'precision': 0.75; 'recall': 0.6; 'f1-score': 0.6666666666666665; 'support': 20}; 'accuracy': 0.6129032258064516; 'macro avg': {'precision': 0.6083333333333334; 'recall': 0.6181818181818182; 'f1-score': 0.6025641025641025; 'support': 31}; 'weighted avg': {'precision': 0.6494623655913978; 'recall': 0.6129032258064516; 'f1-score': 0.6211745244003308; 'support': 31}}
10,3,DNF,0,284,32,35,[8; 9],564,1.630225,0.812500,14,[X0 AND X2 >= 0.328340 AND X3 < 0.136450 AND X3 >= -0.027360 AND X4 >= 0.000000 AND X33 >= 0.714440] OR [X0 AND X2 >= 0.749160 AND X3 < 0.496380 AND X11 >= -0.351510] OR [(NOT X0) AND X0 AND X2 >= 0.000000 AND X33 >= 0.093750],{'0.0': {'precision': 0.6232876712328768; 'recall': 0.8921568627450981; 'f1-score': 0.7338709677419356; 'support': 102}; '1.0': {'precision': 0.9202898550724637; 'recall': 0.6978021978021978; 'f1-score': 0.7937500000000001; 'support': 182}; 'accuracy': 0.7676056338028169; 'macro avg': {'precision': 0.7717887631526703; 'recall': 0.794979530273648; 'f1-score': 0.7638104838709678; 'support': 284}; 'weighted avg': {'precision': 0.8136200566512036; 'recall': 0.7676056338028169; 'f1-score': 0.7722441503861882; 'support': 284}},{'0.0': {'precision': 0.6923076923076923; 'recall': 0.8181818181818182; 'f1-score': 0.7500000000000001; 'support': 11}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8095238095238095; 'f1-score': 0.8500000000000001; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.7935222672064777; 'recall': 0.8138528138528138; 'f1-score': 0.8; 'support': 32}; 'weighted avg': {'precision': 0.8251518218623481; 'recall': 0.8125; 'f1-score': 0.815625; 'support': 32}}
10,3,DNF,1,284,32,35,[8; 9],564,1.703363,0.875000,14,[X0 AND X2 >= 0.328340 AND X3 >= -0.105260 AND X4 >= 0.067040] OR [(NOT X0) AND X0 AND X2 >= 0.871110 AND X4 >= 0.000000] OR [X0 AND X2 < 0.000000 AND X2 >= 0.328340 AND X3 < 0.016310 AND X4 >= 0.000000 AND X11 < 0.947490],{'0.0': {'precision': 0.7563025210084033; 'recall': 0.8823529411764706; 'f1-score': 0.8144796380090497; 'support': 102}; '1.0': {'precision': 0.9272727272727272; 'recall': 0.8406593406593407; 'f1-score': 0.8818443804034581; 'support': 182}; 'accuracy': 0.8556338028169014; 'macro avg': {'precision': 0.8417876241405653; 'recall': 0.8615061409179057; 'f1-score': 0.8481620092062538; 'support': 284}; 'weighted avg': {'precision': 0.8658679348820193; 'recall': 0.8556338028169014; 'f1-score': 0.8576500010927903; 'support': 284}},{'0.0': {'precision': 0.7692307692307693; 'recall': 0.9090909090909091; 'f1-score': 0.8333333333333333; 'support': 11}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.8571428571428571; 'f1-score': 0.9; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8582995951417004; 'recall': 0.8831168831168831; 'f1-score': 0.8666666666666667; 'support': 32}; 'weighted avg': {'precision': 0.8861336032388665; 'recall': 0.875; 'f1-score': 0.8770833333333334; 'support': 32}}
